time,longitude,latitude,altitude_1,speed_1
1441131835,-86.815321,36.1684328,140,0
1441131840,-86.815321,36.1684328,140,0
1441131845,-86.815321,36.1684328,140,0
1441131850,-86.815321,36.1684328,140,0
1441131855,-86.815321,36.1684328,140,0
1441131860,-86.815321,36.1684328,140,0
1441131865,-86.815321,36.1684328,140,0
1441131870,-86.815321,36.1684328,140,0
1441131875,-86.815321,36.1684328,140,0
1441131880,-86.815321,36.1684328,140,0
1441131885,-86.815321,36.1684328,140,0
1441131890,-86.815321,36.1684328,140,0
1441131895,-86.815321,36.1684328,140,0
1441131900,-86.815321,36.1684328,140,0
1441131905,-86.815321,36.1684328,140,0
1441131910,-86.815321,36.1684328,140,0
1441131915,-86.815321,36.1684328,140,0
1441131920,-86.815321,36.1684328,140,0
1441131925,-86.815321,36.1684328,140,0
1441131930,-86.815321,36.1684328,140,0
1441131935,-86.815321,36.1684328,140,0
1441131940,-86.815321,36.1684328,140,0
1441131945,-86.815321,36.1684328,140,0
1441131950,-86.815321,36.1684328,140,0
1441131955,-86.815321,36.1684328,140,0
1441131960,-86.815321,36.1684328,140,0
1441131965,-86.815321,36.1684328,140,0
1441131970,-86.815321,36.1684328,140,0
1441131975,-86.815321,36.1684328,140,0
1441131980,-86.815321,36.1684328,140,0
1441131985,-86.815321,36.1684328,140,0
1441131990,-86.815321,36.1684328,140,0
1441131995,-86.815321,36.1684328,140,0
1441132000,-86.815321,36.1684328,140,0
1441132005,-86.815321,36.1684328,140,0
1441132010,-86.815321,36.1684328,140,0
1441132015,-86.815321,36.1684328,140,0
1441132020,-86.815321,36.1684328,140,0
1441132025,-86.815321,36.1684328,140,0
1441132030,-86.815321,36.1684328,140,0
1441132035,-86.815321,36.1684328,140,0
1441132040,-86.815321,36.1684328,140,0
1441132045,-86.815321,36.1684328,140,0
1441132050,-86.815321,36.1684328,140,0
1441132055,-86.815321,36.1684328,140,0
1441132060,-86.815321,36.1684328,140,0
1441132065,-86.815321,36.1684328,140,0
1441132070,-86.815321,36.1684328,140,0
1441132075,-86.815321,36.1684328,140,0
1441132080,-86.815321,36.1684328,140,0
1441132085,-86.815321,36.1684328,140,0
1441132090,-86.815321,36.1684328,140,0
1441132095,-86.815321,36.1684328,140,0
1441132100,-86.815321,36.1684328,140,0
1441132105,-86.815321,36.1684328,140,0
1441132110,-86.815321,36.1684328,140,0
1441132115,-86.815321,36.1684328,140,0
1441132120,-86.815321,36.1684328,140,0
1441132125,-86.815321,36.1684328,140,0
1441132130,-86.815321,36.1684328,140,0
1441132135,-86.815321,36.1684328,140,0
1441132140,-86.815321,36.1684328,140,0
1441132145,-86.815321,36.1684328,140,0
1441132150,-86.815321,36.1684328,140,0
1441132155,-86.815321,36.1684328,140,0
1441132160,-86.815321,36.1684328,140,0
1441132165,-86.815321,36.1684328,140,0
1441132170,-86.815321,36.1684328,140,0
1441132175,-86.815321,36.1684328,140,0
1441132180,-86.815321,36.1684328,140,0
1441132185,-86.815321,36.1684328,140,0
1441132190,-86.815321,36.1684328,140,0
1441132195,-86.815321,36.1684328,140,0
1441132200,-86.815321,36.1684328,140,0
1441132205,-86.815321,36.1684328,140,0
1441132210,-86.815321,36.1684328,140,0
1441132215,-86.815321,36.1684328,140,0
1441132220,-86.815321,36.1684328,140,0
1441132225,-86.815321,36.1684328,140,0
1441132230,-86.815321,36.1684328,140,0
1441132235,-86.815321,36.1684328,140,0
1441132240,-86.815321,36.1684328,140,0
1441132245,-86.815321,36.1684328,140,0
1441132250,-86.815321,36.1684328,140,0
1441132255,-86.815321,36.1684328,140,0.9
1441132260,-86.8153575,36.1684345,139,1
1441132265,-86.8154009,36.1684391,139,0.8
1441132270,-86.815444,36.1684324,139,1
1441132275,-86.8154919,36.1684361,138,0.9
1441132280,-86.8155387,36.1684418,138,0.9
1441132285,-86.8155864,36.1684246,139,1.1
1441132290,-86.8156198,36.1684043,139,0.7
1441132295,-86.8156551,36.1683984,139,1.3
1441132300,-86.8157256,36.1683919,139,0.9
1441132305,-86.8157997,36.1683761,139,0.9
1441132310,-86.8158644,36.1683644,140,1.1
1441132315,-86.8159194,36.1683539,139,0.9
1441132320,-86.8159685,36.16835,139,0.9
1441132325,-86.8160044,36.1683356,139,0.9
1441132330,-86.8160593,36.1683291,139,1.3
1441132335,-86.8161077,36.1683246,138,0.8
1441132340,-86.8161631,36.1683146,138,0.9
1441132345,-86.8162018,36.1683287,137,0.6
1441132350,-86.8162254,36.1683329,137,0.9
1441132355,-86.8162862,36.1683258,136,1.1
1441132360,-86.8163369,36.1683281,136,1.2
1441132365,-86.8163984,36.1683229,136,0.2
1441132370,-86.816432,36.168323,136,1.1
1441132375,-86.816516,36.168306,135,1.3
1441132380,-86.8165863,36.1682876,133,1.2
1441132385,-86.8166423,36.1682817,133,1
1441132390,-86.8166941,36.1682839,133,0.8
1441132395,-86.8167343,36.1682868,133,0.9
1441132400,-86.8167931,36.1682896,133,0.9
1441132405,-86.8168357,36.1682652,133,1.4
1441132410,-86.8168775,36.1682543,133,0.7
1441132415,-86.816943,36.1682401,133,0.9
1441132420,-86.8170064,36.1682311,133,0.7
1441132425,-86.8170503,36.1682159,133,0.8
1441132430,-86.8170811,36.1682291,132,1.2
1441132435,-86.8171253,36.1682233,132,0.6
1441132440,-86.8171828,36.1682212,131,0.8
1441132445,-86.8172423,36.1682205,132,0.3
1441132450,-86.8172712,36.16817,131,0.9
1441132455,-86.817313,36.1681378,130,0.7
1441132460,-86.8173511,36.1681251,129,0.7
1441132465,-86.8174074,36.168103,128,1.1
1441132470,-86.8174477,36.1681019,128,0.6
1441132475,-86.8174638,36.1681136,128,0
1441132480,-86.8174645,36.1681217,128,0.7
1441132485,-86.8174739,36.168121,130,0
1441132490,-86.8174839,36.1681223,130,0
1441132495,-86.8174839,36.1681223,129,0
1441132500,-86.8174839,36.1681223,129,0
1441132505,-86.8175063,36.1681261,131,0.4
1441132510,-86.8175063,36.1681261,133,0
1441132515,-86.817504,36.1681646,133,0
1441132520,-86.817504,36.1681646,132,0
1441132525,-86.817504,36.1681646,132,0
1441132530,-86.8175081,36.1681572,132,0.2
1441132535,-86.8174985,36.1681645,132,0
1441132540,-86.8174936,36.1681628,133,0
1441132545,-86.8175075,36.1681624,133,0
1441132550,-86.8175075,36.1681624,134,0
1441132555,-86.8175177,36.168151,133,0
1441132560,-86.8175177,36.168151,132,0
1441132565,-86.8174958,36.1681494,132,0.2
1441132570,-86.8175061,36.1681649,133,0.4
1441132575,-86.8175267,36.1681592,133,0.4
1441132580,-86.8175188,36.1681642,135,0.2
1441132585,-86.8175183,36.1681586,135,0
1441132590,-86.8175183,36.1681586,133,0
1441132595,-86.8175183,36.1681586,133,0
1441132600,-86.8175286,36.1681617,134,0
1441132605,-86.8175286,36.1681617,134,0
1441132610,-86.8175286,36.1681617,133,0
1441132615,-86.8175286,36.1681617,132,0
1441132620,-86.8175397,36.1681521,133,0
1441132625,-86.8175495,36.1681497,133,0.2
1441132630,-86.8175495,36.1681497,132,0
1441132635,-86.8175553,36.1681478,132,0
1441132640,-86.8175553,36.1681478,131,0
1441132645,-86.8175655,36.1681343,135,0.6
1441132650,-86.8175774,36.168118,136,0
1441132655,-86.8175657,36.1681097,136,0
1441132660,-86.8175638,36.1680825,136,1.1
1441132665,-86.817564,36.168075,135,0
1441132670,-86.817564,36.168075,135,0
1441132675,-86.817564,36.168075,135,0
1441132680,-86.8175719,36.1681232,135,0
1441132685,-86.8175871,36.1681289,135,0.6
1441132690,-86.8175871,36.1681289,135,0
1441132695,-86.8175871,36.1681289,135,0
1441132700,-86.8175871,36.1681289,135,0
1441132705,-86.8175871,36.1681289,135,0
1441132710,-86.8175923,36.1681186,135,0
1441132715,-86.8175923,36.1681186,135,0
1441132720,-86.8175923,36.1681186,135,0
1441132725,-86.8175774,36.1681057,135,0
1441132730,-86.8175774,36.1681057,134,0
1441132735,-86.8175774,36.1681057,134,0
1441132740,-86.8175774,36.1681057,134,0
1441132745,-86.8175925,36.1681092,136,0
1441132750,-86.8175812,36.1681091,137,0
1441132755,-86.8175812,36.1681091,136,0
1441132760,-86.8175812,36.1681091,136,0
1441132765,-86.8175812,36.1681091,137,0
1441132770,-86.8175812,36.1681091,135,0
1441132775,-86.8175812,36.1681091,135,0
1441132780,-86.817579,36.1681096,136,0.2
1441132785,-86.8175727,36.1681159,136,0.3
1441132790,-86.8175595,36.1681313,135,0.7
1441132795,-86.8175644,36.1681336,135,0.3
1441132800,-86.8175629,36.1681253,136,0.6
1441132805,-86.8175471,36.1681091,135,0.3
1441132810,-86.8175396,36.1681219,134,0.4
1441132815,-86.8175481,36.1681356,134,0
1441132820,-86.8175746,36.1681715,134,0
1441132825,-86.8175741,36.1681649,135,0.2
1441132830,-86.8175713,36.168164,134,0.2
1441132835,-86.8175733,36.1681669,134,0
1441132840,-86.8175733,36.1681669,134,0
1441132845,-86.8175733,36.1681669,134,0
1441132850,-86.8175633,36.1681596,135,0
1441132855,-86.8175816,36.1681369,136,0.2
1441132860,-86.8176023,36.1681172,136,1
1441132865,-86.8176299,36.1680912,136,0.6
1441132870,-86.8176492,36.1680768,136,0.6
1441132875,-86.8176856,36.1680423,135,0.6
1441132880,-86.8177514,36.1680545,135,0.9
1441132885,-86.8178063,36.1680854,134,0.7
1441132890,-86.8178588,36.1681114,134,0.8
1441132895,-86.8179032,36.1681182,134,0.9
1441132900,-86.8179318,36.1681124,134,0.9
1441132905,-86.8179691,36.1681091,133,0.3
1441132910,-86.8179774,36.1681055,133,0
1441132915,-86.8179798,36.1681291,133,0.3
1441132920,-86.8179756,36.1681332,133,0.4
1441132925,-86.817968,36.1681464,134,0.3
1441132930,-86.8179728,36.1681464,135,0
1441132935,-86.8179728,36.1681464,134,0
1441132945,-86.8179912,36.1681282,135,0.3
1441132950,-86.8180076,36.1681206,135,0.6
1441132955,-86.818012,36.1681206,134,0
1441132960,-86.8179991,36.1680983,134,0.2
1441132965,-86.8179825,36.1680845,135,0.4
1441132970,-86.8178805,36.1680818,134,1.3
1441132975,-86.8178405,36.1680858,134,0
1441132980,-86.8179141,36.1680943,135,0
1441132985,-86.8179837,36.1680977,134,0
1441132990,-86.8179837,36.1680977,135,0
1441132995,-86.8179837,36.1680977,133,0
1441133000,-86.8180391,36.168108,132,0
1441133005,-86.8180391,36.168108,132,0
1441133010,-86.8180528,36.1681297,131,0
1441133015,-86.8180386,36.1681201,132,0.2
1441133020,-86.8180386,36.1681201,133,0
1441133025,-86.8180386,36.1681201,133,0
1441133030,-86.8180173,36.1680928,133,0
1441133035,-86.8180173,36.1680928,133,0
1441133040,-86.8180068,36.1681027,133,0
1441133045,-86.8180217,36.1681223,133,0.5
1441133050,-86.818,36.1681096,134,0.2
1441133055,-86.817976,36.1681065,134,0
1441133060,-86.817976,36.1681065,134,0
1441133065,-86.817976,36.1681065,134,0
1441133070,-86.817976,36.1681065,133,0
1441133075,-86.8179774,36.168094,133,0
1441133080,-86.8179691,36.1680974,134,0
1441133085,-86.8179649,36.168087,134,0
1441133090,-86.8180118,36.1680788,135,0
1441133095,-86.8180062,36.1680889,135,0.2
1441133100,-86.8180008,36.168085,134,0
1441133105,-86.8179975,36.1681037,134,0.5
1441133110,-86.8179964,36.1680928,135,0
1441133115,-86.818001,36.1681008,135,0
1441133120,-86.818001,36.1681008,134,0
1441133125,-86.817993,36.1681194,134,0
1441133130,-86.817993,36.1681194,134,0
1441133135,-86.817993,36.1681194,134,0
1441133140,-86.817993,36.1681194,135,0
1441133145,-86.8179955,36.168099,134,0
1441133150,-86.8180134,36.1681006,133,0.2
1441133155,-86.8180134,36.1681006,133,0
1441133160,-86.8180272,36.1680837,133,0
1441133165,-86.8180272,36.1680837,132,0
1441133170,-86.8180326,36.1681058,133,0.2
1441133175,-86.8180144,36.1681233,131,0.2
1441133180,-86.8180127,36.1681162,132,0
1441133185,-86.8179938,36.1681027,133,0.5
1441133190,-86.817999,36.1680893,134,0.6
1441133195,-86.8179987,36.1680876,134,0
1441133200,-86.8180352,36.1680938,133,0.4
1441133205,-86.8180366,36.1680915,133,0.3
1441133210,-86.8180411,36.1680972,134,0.2
1441133215,-86.8180384,36.1680954,133,0
1441133220,-86.8180384,36.1680954,133,0
1441133225,-86.8179836,36.1681055,134,0
1441133230,-86.8179531,36.1680933,134,0
1441133235,-86.8179531,36.1680933,134,0
1441133240,-86.817971,36.1681046,134,0.2
1441133245,-86.8180048,36.1681136,135,0
1441133250,-86.818063,36.1681173,135,0.4
1441133255,-86.8180455,36.168121,134,0.2
1441133260,-86.8180455,36.168121,134,0
1441133265,-86.8180455,36.168121,134,0
1441133270,-86.8179994,36.1681066,134,0.3
1441133275,-86.817988,36.1680952,135,0
1441133280,-86.817988,36.1680952,135,0
1441133285,-86.817988,36.1680952,135,0
1441133290,-86.8180136,36.1680925,136,0
1441133295,-86.8179907,36.1680906,135,0.4
1441133300,-86.8179907,36.1680906,135,0
1441133305,-86.8180078,36.1680865,135,0
1441133310,-86.8179888,36.1680872,134,0.2
1441133315,-86.8179978,36.1680798,134,0
1441133320,-86.8179957,36.168091,134,0
1441133325,-86.8179957,36.168091,133,0
1441133330,-86.8179957,36.168091,133,0
1441133335,-86.8179983,36.1681019,133,0
1441133340,-86.8180006,36.1681037,133,0
1441133345,-86.818018,36.1681086,133,0
1441133350,-86.818018,36.1681086,134,0
1441133355,-86.818018,36.1681086,134,0
1441133360,-86.818002,36.1681085,134,0.2
1441133365,-86.8179985,36.1681053,135,0
1441133370,-86.8179985,36.1681053,135,0
1441133375,-86.8179985,36.1681053,134,0
1441133380,-86.8180038,36.1681024,134,0
1441133385,-86.8180038,36.1681024,134,0
1441133390,-86.8180037,36.1681194,134,0.2
1441133395,-86.8180083,36.168119,134,0
1441133400,-86.8180083,36.168119,135,0
1441133405,-86.8180083,36.168119,134,0
1441133410,-86.8179934,36.168118,135,0
1441133415,-86.8179876,36.1681144,133,0.2
1441133420,-86.8179986,36.1681342,134,0
1441133425,-86.8179986,36.1681342,133,0
1441133430,-86.8179975,36.1681404,133,0
1441133435,-86.8179975,36.1681404,133,0
1441133440,-86.8179975,36.1681404,133,0
1441133445,-86.8180262,36.1681352,133,0
1441133450,-86.8180244,36.1681575,133,0
1441133455,-86.8180195,36.1681755,134,0
1441133460,-86.8180195,36.1681755,133,0
1441133465,-86.8180195,36.1681755,132,0
1441133470,-86.8180152,36.1681251,131,0
1441133475,-86.8180181,36.1681258,131,0
1441133480,-86.8180136,36.1681358,131,0
1441133485,-86.8179987,36.1681398,130,0
1441133490,-86.8180048,36.1681302,132,0
1441133495,-86.8180048,36.1681302,132,0
1441133500,-86.8180048,36.1681302,133,0
1441133505,-86.8180018,36.1681325,133,0.2
1441133510,-86.8179959,36.1681226,133,0
1441133515,-86.8179984,36.1680911,133,0
1441133520,-86.8179753,36.168104,134,0.3
1441133525,-86.8179638,36.1681158,134,0
1441133530,-86.8179764,36.1681251,134,0.3
1441133535,-86.8179984,36.1681282,134,0.2
1441133540,-86.8180198,36.1681493,133,0.7
1441133545,-86.8180536,36.1681178,133,0.6
1441133550,-86.8180981,36.1681129,132,0.8
1441133555,-86.81814,36.1680967,132,0.8
1441133560,-86.8181784,36.168081,133,0.7
1441133565,-86.8182202,36.168071,132,0.8
1441133570,-86.8182425,36.1680606,131,0.7
1441133575,-86.8182854,36.168042,131,0.8
1441133580,-86.8183323,36.1680368,132,0.8
1441133585,-86.8183571,36.1680287,132,0.7
1441133590,-86.8183933,36.1680175,132,0.8
1441133595,-86.8184501,36.1680145,131,1.3
1441133600,-86.8184892,36.168005,132,0.6
1441133605,-86.8185098,36.1680075,133,0.9
1441133610,-86.8185439,36.168021,133,0.8
1441133615,-86.8185782,36.1680288,133,0.5
1441133620,-86.8186295,36.168035,133,1
1441133625,-86.8186708,36.1680303,132,0.8
1441133630,-86.8187215,36.1680294,132,0.5
1441133635,-86.8187705,36.1680292,132,1.2
1441133640,-86.8188585,36.1680073,131,0.6
1441133645,-86.8188992,36.1679823,130,1.2
1441133650,-86.8189674,36.1679479,130,0.8
1441133660,-86.8190497,36.1679644,130,0.9
1441133665,-86.8191236,36.1679637,130,1
1441133670,-86.8191342,36.1679806,131,0.6
1441133675,-86.8191969,36.1680036,130,1.3
1441133680,-86.8192261,36.1679974,130,0.5
1441133685,-86.8192863,36.1679923,129,1.6
1441133690,-86.8193508,36.1679713,129,0.7
1441133695,-86.8193885,36.1679628,129,0.8
1441133700,-86.819427,36.1679505,131,0.4
1441133705,-86.8194412,36.1679457,130,0
1441133710,-86.8194507,36.1679572,129,0.7
1441133715,-86.8194397,36.1679728,130,0.3
1441133720,-86.8193984,36.1679647,130,0
1441133725,-86.8194011,36.167958,131,0
1441133730,-86.8194108,36.167934,131,0
1441133735,-86.8194108,36.167934,131,0
1441133740,-86.8194108,36.167934,130,0
1441133745,-86.819431,36.1679157,130,0
1441133750,-86.819431,36.1679157,130,0
1441133755,-86.8194363,36.1678936,132,0
1441133760,-86.8194363,36.1678936,131,0
1441133765,-86.8194553,36.1678733,131,0
1441133770,-86.8194451,36.1678805,132,0
1441133775,-86.8194445,36.1678795,133,0.2
1441133780,-86.8194563,36.1678888,132,0.3
1441133785,-86.8194476,36.1678998,132,0
1441133790,-86.819437,36.167908,132,0
1441133795,-86.819435,36.1679158,133,0
1441133800,-86.8194477,36.1679103,133,0.2
1441133805,-86.8194592,36.1679196,134,0.3
1441133810,-86.8194592,36.1679196,133,0
1441133815,-86.8194481,36.1679209,133,0.5
1441133820,-86.819453,36.1679301,133,0
1441133825,-86.819453,36.1679301,131,0
1441133830,-86.8194589,36.1679239,131,0
1441133835,-86.819458,36.1679071,132,0.2
1441133840,-86.8194649,36.1679013,133,0
1441133845,-86.8194608,36.1679195,134,0
1441133850,-86.8194379,36.1679268,134,0
1441133855,-86.8194379,36.1679268,134,0
1441133860,-86.8194323,36.1679074,135,0
1441133865,-86.8194386,36.1678906,134,0
1441133870,-86.8194416,36.1678914,135,0.3
1441133875,-86.8194435,36.1678933,135,0
1441133880,-86.8194412,36.1679162,135,0.2
1441133885,-86.8194412,36.1679162,135,0
1441133890,-86.8194412,36.1679162,135,0
1441133895,-86.8194412,36.1679162,136,0
1441133900,-86.8194412,36.1679162,136,0
1441133905,-86.8194321,36.167911,136,0.6
1441133910,-86.8194241,36.1679371,135,0
1441133915,-86.8194241,36.1679371,135,0
1441133920,-86.8194406,36.1679461,135,0.7
1441133925,-86.8194778,36.1679142,134,0.6
1441133930,-86.8195315,36.1678966,135,0.4
1441133935,-86.8195672,36.16788,134,0.6
1441133940,-86.8195875,36.1678725,134,0.2
1441133945,-86.8195918,36.167878,134,0.2
1441133950,-86.8195953,36.1678631,133,0.6
1441133955,-86.8195953,36.1678631,133,0
1441133960,-86.8196261,36.1678764,132,0.7
1441133965,-86.8196403,36.1678571,133,0.7
1441133970,-86.8196949,36.167833,133,0.2
1441133975,-86.819731,36.167854,132,0.7
1441133980,-86.8198246,36.1678803,131,0.9
1441133985,-86.8198728,36.1678769,131,0.8
1441133990,-86.8199322,36.1678511,130,0.9
1441134000,-86.8200088,36.1678386,130,0.7
1441134005,-86.8200544,36.1678348,131,0.6
1441134010,-86.8200995,36.1678288,132,0.4
1441134015,-86.8201402,36.1678281,131,0.9
1441134020,-86.820185,36.1678373,131,0.7
1441134025,-86.8202344,36.1678502,131,0.8
1441134030,-86.8202851,36.1678692,132,1.1
1441134035,-86.8203389,36.16789,132,0.7
1441134040,-86.8203696,36.167893,132,0.5
1441134045,-86.8203989,36.1679016,132,0.8
1441134050,-86.8204405,36.1679134,132,0.7
1441134055,-86.8204818,36.1679239,132,0.6
1441134060,-86.8205022,36.167928,132,0.5
1441134065,-86.8205135,36.1679364,132,0.2
1441134070,-86.8205135,36.1679364,132,0
1441134075,-86.8205094,36.1679378,132,0
1441134080,-86.8205075,36.1679398,132,0.2
1441134085,-86.8205075,36.1679398,132,0
1441134090,-86.8205075,36.1679398,132,0
1441134095,-86.8204911,36.1679301,132,0
1441134100,-86.8204872,36.1679144,133,0
1441134105,-86.8204878,36.1679135,134,0
1441134110,-86.8204878,36.1679135,133,0
1441134115,-86.8204878,36.1679135,133,0
1441134120,-86.8205129,36.1679004,132,0.8
1441134125,-86.820517,36.1678406,132,1.1
1441134130,-86.8205069,36.1677821,134,0.9
1441134135,-86.8204877,36.1677495,134,0.6
1441134140,-86.8204594,36.1677307,133,0.8
1441134145,-86.8204519,36.1676926,131,0.9
1441134150,-86.8204459,36.1676599,131,0.5
1441134155,-86.820455,36.1676256,133,0.3
1441134160,-86.820455,36.1676256,133,0.3
1441134165,-86.8204662,36.1676095,133,0.6
1441134170,-86.8204737,36.1675961,132,0
1441134175,-86.8204734,36.1675926,133,0
1441134180,-86.8204734,36.1675926,133,0
1441134185,-86.8205102,36.167617,133,0.3
1441134190,-86.820479,36.1676053,134,0.9
1441134195,-86.8204495,36.1675839,135,0.5
1441134200,-86.8204437,36.1675668,133,0
1441134205,-86.820441,36.1675547,133,0.3
1441134210,-86.8204615,36.1675557,133,0
1441134215,-86.8204658,36.1675385,134,1
1441134220,-86.8204526,36.1675108,134,0.4
1441134225,-86.8204152,36.1675027,134,0
1441134230,-86.8204109,36.1675075,135,0
1441134235,-86.8204109,36.1675075,135,0
1441134240,-86.8204109,36.1675075,134,0
1441134245,-86.8204109,36.1675075,134,0
1441134255,-86.8204109,36.1675075,135,0
1441134260,-86.8204109,36.1675075,134,0
1441134265,-86.8204109,36.1675075,133,0
1441134270,-86.8204109,36.1675075,133,0
1441134275,-86.8204109,36.1675075,133,0
1441134280,-86.8204109,36.1675075,133,0
1441134285,-86.8204109,36.1675075,132,0
1441134290,-86.8204363,36.1675047,134,0.2
1441134295,-86.8204863,36.1675514,135,0
1441134300,-86.8204642,36.1675443,136,0.6
1441134305,-86.8204484,36.1674981,136,0.3
1441134310,-86.8204571,36.1674905,136,0.7
1441134315,-86.8203959,36.1675326,137,1.1
1441134320,-86.8204152,36.1674929,137,0
1441134325,-86.8204901,36.1674201,137,0.7
1441134330,-86.8204744,36.1674405,137,0.2
1441134335,-86.8204916,36.1674717,137,0.5
1441134340,-86.8205993,36.167509,137,0.3
1441134345,-86.8204849,36.1675368,137,0.2
1441134350,-86.8204924,36.1675367,137,0.2
1441134355,-86.820485,36.1675094,136,0.5
1441134360,-86.8204207,36.1674851,136,1.7
1441134365,-86.8203583,36.1674673,136,0.5
1441134370,-86.8203617,36.1674673,136,0.3
1441134375,-86.8203704,36.1674689,136,0.3
1441134380,-86.8203924,36.1674936,136,0.4
1441134385,-86.8204267,36.167477,135,0.2
1441134390,-86.8204235,36.1674795,135,0.2
1441134395,-86.8204082,36.1674775,134,0
1441134400,-86.8204087,36.1674766,134,0
1441134405,-86.8204087,36.1674766,134,0
1441134410,-86.8204405,36.1675124,134,0.2
1441134415,-86.8204405,36.1675124,134,0
1441134420,-86.8204426,36.1674964,133,0.2
1441134425,-86.8204187,36.1674634,134,0.3
1441134430,-86.8204288,36.1674346,134,0.9
1441134435,-86.8203745,36.1674236,135,0
1441134440,-86.8203631,36.1674587,136,0.4
1441134445,-86.8203385,36.1674933,136,0.4
1441134450,-86.820329,36.1674968,136,0.4
1441134455,-86.8203384,36.1674697,136,0.6
1441134460,-86.8203172,36.1673996,135,0.3
1441134465,-86.8203552,36.167386,136,0.3
1441134470,-86.8204262,36.1674881,136,1
1441134475,-86.8204361,36.1675516,136,0.2
1441134480,-86.8203853,36.1675969,135,0.8
1441134485,-86.8203787,36.167591,135,0.7
1441134490,-86.8204036,36.1675341,135,0.3
1441134495,-86.820415,36.1675059,136,1
1441134500,-86.820403,36.1674538,136,0.5
1441134505,-86.8203675,36.1675058,136,0.7
1441134510,-86.8203805,36.1675195,135,0.4
1441134515,-86.8204127,36.1675465,135,0.4
1441134520,-86.8204258,36.1675492,136,0
1441134525,-86.820413,36.1675512,135,0.5
1441134530,-86.8203679,36.1675365,135,0.6
1441134535,-86.8204063,36.1675109,135,0.3
1441134540,-86.8204249,36.1675084,134,0
1441134545,-86.8204546,36.1675199,133,0
1441134550,-86.8204605,36.167509,133,0
1441134555,-86.8204459,36.1674943,134,0.4
1441134560,-86.8204607,36.1674729,134,1.1
1441134565,-86.8204477,36.1674681,134,0
1441134570,-86.8204213,36.1674887,133,0
1441134575,-86.8204332,36.1675262,133,0.2
1441134580,-86.8204297,36.1675229,134,0
1441134585,-86.8204297,36.1675229,134,0
1441134590,-86.8204297,36.1675229,133,0
1441134595,-86.8204193,36.1674877,133,0.2
1441134600,-86.8204258,36.1674839,133,0.3
1441134605,-86.8203863,36.1674602,134,0.7
1441134610,-86.8203744,36.1674664,134,0.2
1441134615,-86.8203828,36.1674831,135,0.3
1441134620,-86.8203916,36.1674764,135,0.3
1441134625,-86.8204109,36.1674845,136,0.3
1441134630,-86.8204196,36.1675208,135,0
1441134635,-86.8204196,36.1675208,135,0
1441134640,-86.8204196,36.1675208,134,0
1441134645,-86.8204196,36.1675208,133,0
1441134650,-86.8204196,36.1675208,134,0
1441134655,-86.8204196,36.1675208,134,0
1441134660,-86.8204196,36.1675208,134,0
1441134665,-86.8203857,36.1675324,133,0
1441134670,-86.8203857,36.1675324,134,0
1441134675,-86.8203857,36.1675324,133,0
1441134680,-86.8203857,36.1675324,133,0
1441134685,-86.8203857,36.1675324,133,0
1441134690,-86.8203857,36.1675324,132,0
1441134695,-86.8203857,36.1675324,133,0
1441134700,-86.8203857,36.1675324,133,0
1441134705,-86.8203857,36.1675324,133,0
1441134710,-86.8203857,36.1675324,131,0
1441134715,-86.8203857,36.1675324,132,0
1441134720,-86.8203857,36.1675324,132,0
1441134725,-86.8203857,36.1675324,133,0
1441134730,-86.8203857,36.1675324,132,0
1441134735,-86.8203857,36.1675324,133,0
1441134740,-86.8203857,36.1675324,133,0
1441134745,-86.8203857,36.1675324,133,0
1441134750,-86.8203857,36.1675324,133,0
1441134755,-86.8203857,36.1675324,134,0
1441134760,-86.8203857,36.1675324,134,0
1441134765,-86.8204041,36.1675258,134,0.6
1441134770,-86.8204089,36.1675757,134,0.2
1441134775,-86.8204023,36.1675675,134,0
1441134780,-86.8204023,36.1675675,134,0
1441134785,-86.8204023,36.1675675,134,0
1441134790,-86.8204023,36.1675675,133,0
1441134795,-86.8203789,36.1675348,134,0
1441134800,-86.8203789,36.1675348,135,0
1441134805,-86.8203838,36.1675327,136,0
1441134810,-86.8203731,36.1675314,136,0.2
1441134815,-86.8203895,36.167526,136,0
1441134820,-86.8204149,36.1675163,136,0.2
1441134825,-86.8204705,36.1675591,136,0.6
1441134830,-86.8204535,36.1675779,136,0.3
1441134835,-86.8204452,36.1675748,135,0.2
1441134840,-86.8204323,36.1675545,136,0.4
1441134845,-86.8204336,36.1675253,137,0.4
1441134850,-86.8204342,36.1675065,137,0
1441134855,-86.8204415,36.1675132,137,0
1441134860,-86.820445,36.1675156,137,0.2
1441134865,-86.8204329,36.1675274,137,0.2
1441134870,-86.8204231,36.1675436,137,0.4
1441134875,-86.8204195,36.1675517,137,0.2
1441134880,-86.8203743,36.1675425,136,0.3
1441134885,-86.8203672,36.1675432,136,0.5
1441134890,-86.820363,36.1675458,136,0
1441134895,-86.8203742,36.1675593,136,0
1441134900,-86.820399,36.1675354,136,0.2
1441134905,-86.8204044,36.1675346,137,0.4
1441134910,-86.8204152,36.1675329,137,0
1441134915,-86.820426,36.1675414,137,0
1441134920,-86.8204299,36.1675135,137,0.2
1441134925,-86.8204101,36.1675163,137,0.4
1441134930,-86.8204302,36.1675048,137,0
1441134935,-86.8204302,36.1675048,137,0
1441134940,-86.8204422,36.1674881,137,0.2
1441134945,-86.8204106,36.1674803,137,0.3
1441134950,-86.8204012,36.1674746,137,0
